"player_id","player_name","player_position"
750,"Hyoran Kaue Dalmoro","Meia"
891,"Bruno Antonio dos Santos","Lateral"
67,"João Alves de Assis Silva","Atacante"
196,"Bruno Rodrigo Fenelon Palomo","Zagueiro"
696,"Andrei Girotto","Meia"
473,"Diego Vicente Aguirre Camblor","Técnico"
450,"Felipe Augusto de Almeida Monteiro","Zagueiro"
612,"Ryder Matos Santos","Meia"
437,"Vitor Hugo Franchescoli de Souza","Zagueiro"
640,"Adilson dos Anjos Oliveira","Meia"
231,"Patric Cabral Lalau","Lateral"
784,"Túlio Rocha Lima","Meia"
970,"Fábio Kauê Pires","Meia"
423,"Wiliam Silva Gomes Barbio","Atacante"
633,"Jefferson Nogueira Junior","Meia"
